store_id,product_id,city_name,company_name,branch_name,product_name,stock_hour6_22_cnt,day_1_forecast,day_1_alert,day_2_forecast,day_2_alert,day_3_forecast,day_3_alert,day_4_forecast,day_4_alert,day_5_forecast,day_5_alert,day_6_forecast,day_6_alert,day_7_forecast,day_7_alert
33,521,Mumbai,Reliance,Branch 10,Product_521,6,12.41,UNDERSTOCK,13.35,UNDERSTOCK,19.2,UNDERSTOCK,39.86,UNDERSTOCK,59.77,UNDERSTOCK,68.43,UNDERSTOCK,67.04,UNDERSTOCK
66,73,Mumbai,Spencer,Branch 7,Stapler,14,3.82,OVERSTOCK,7.77,OK,11.85,OK,19.96,UNDERSTOCK,38.04,UNDERSTOCK,72.15,UNDERSTOCK,80.58,UNDERSTOCK
92,45,Delhi,EasyDay,Branch 9,Juice,16,3.84,OVERSTOCK,9.47,OK,14.62,OK,22.52,UNDERSTOCK,42.21,UNDERSTOCK,72.75,UNDERSTOCK,81.51,UNDERSTOCK
88,835,Bhopal,EasyDay,Branch 5,Product_835,0,3.79,UNDERSTOCK,10.38,UNDERSTOCK,12.6,UNDERSTOCK,17.54,UNDERSTOCK,33.53,UNDERSTOCK,68.28,UNDERSTOCK,81.85,UNDERSTOCK
36,0,Surat,MoreSuper,Branch 1,Apple,9,13.36,UNDERSTOCK,16.61,UNDERSTOCK,23.01,UNDERSTOCK,39.89,UNDERSTOCK,69.35,UNDERSTOCK,82.83,UNDERSTOCK,81.45,UNDERSTOCK
71,221,Ahmedabad,Spencer,Branch 12,Charger (Extra),3,4.04,UNDERSTOCK,7.71,UNDERSTOCK,8.48,UNDERSTOCK,15.71,UNDERSTOCK,22.6,UNDERSTOCK,35.88,UNDERSTOCK,57.99,UNDERSTOCK
39,45,Surat,MoreSuper,Branch 4,Juice,0,11.37,UNDERSTOCK,13.11,UNDERSTOCK,21.59,UNDERSTOCK,39.49,UNDERSTOCK,67.31,UNDERSTOCK,84.31,UNDERSTOCK,82.79,UNDERSTOCK
101,441,Lucknow,MoreSuper,Branch 18,File (Extra3),0,4.56,UNDERSTOCK,10.15,UNDERSTOCK,11.4,UNDERSTOCK,13.6,UNDERSTOCK,23.91,UNDERSTOCK,57.86,UNDERSTOCK,79.69,UNDERSTOCK
101,496,Lucknow,MoreSuper,Branch 18,Product_496,5,4.62,OK,10.79,UNDERSTOCK,13.38,UNDERSTOCK,21.92,UNDERSTOCK,39.06,UNDERSTOCK,49.62,UNDERSTOCK,59.74,UNDERSTOCK
39,50,Surat,MoreSuper,Branch 4,Cake,16,4.19,OVERSTOCK,10.56,OK,14.07,OK,23.21,UNDERSTOCK,45.75,UNDERSTOCK,74.08,UNDERSTOCK,85.55,UNDERSTOCK
22,515,Chandigarh,Vishal,Branch 11,Product_515,0,6.16,UNDERSTOCK,8.44,UNDERSTOCK,9.04,UNDERSTOCK,15.15,UNDERSTOCK,22.18,UNDERSTOCK,32.81,UNDERSTOCK,62.83,UNDERSTOCK
6,473,Hyderabad,Dmart,Branch 7,Product_473,0,3.95,UNDERSTOCK,4.7,UNDERSTOCK,6.06,UNDERSTOCK,12.67,UNDERSTOCK,18.85,UNDERSTOCK,33.06,UNDERSTOCK,47.31,UNDERSTOCK
66,521,Mumbai,Spencer,Branch 7,Product_521,11,7.87,OK,11.84,UNDERSTOCK,17.44,UNDERSTOCK,37.2,UNDERSTOCK,60.89,UNDERSTOCK,69.51,UNDERSTOCK,68.21,UNDERSTOCK
40,284,Surat,MoreSuper,Branch 5,Conditioner (Extra2),12,9.73,OK,12.91,UNDERSTOCK,23.51,UNDERSTOCK,44.67,UNDERSTOCK,76.16,UNDERSTOCK,88.58,UNDERSTOCK,87.19,UNDERSTOCK
896,483,Chandigarh,Company_896,Branch_896,Product_483,10,3.45,OVERSTOCK,7.41,OK,11.03,UNDERSTOCK,17.01,UNDERSTOCK,26.43,UNDERSTOCK,60.64,UNDERSTOCK,77.7,UNDERSTOCK
71,531,Ahmedabad,Spencer,Branch 12,Product_531,0,5.46,UNDERSTOCK,12.07,UNDERSTOCK,13.76,UNDERSTOCK,16.96,UNDERSTOCK,30.68,UNDERSTOCK,65.56,UNDERSTOCK,78.75,UNDERSTOCK
22,422,Chandigarh,Vishal,Branch 11,Cat Food (Extra2),0,3.48,UNDERSTOCK,7.36,UNDERSTOCK,8.13,UNDERSTOCK,16.9,UNDERSTOCK,25.13,UNDERSTOCK,50.91,UNDERSTOCK,73.93,UNDERSTOCK
22,541,Chandigarh,Vishal,Branch 11,Product_541,0,9.87,UNDERSTOCK,13.97,UNDERSTOCK,15.39,UNDERSTOCK,32.96,UNDERSTOCK,53.87,UNDERSTOCK,72.71,UNDERSTOCK,71.56,UNDERSTOCK
77,11,Bhopal,StarBazaar,Branch 6,Potato,0,7.95,UNDERSTOCK,8.75,UNDERSTOCK,14.64,UNDERSTOCK,22.0,UNDERSTOCK,37.22,UNDERSTOCK,49.74,UNDERSTOCK,58.14,UNDERSTOCK
21,194,Chandigarh,Vishal,Branch 10,Eraser (Extra),0,9.12,UNDERSTOCK,10.41,UNDERSTOCK,13.22,UNDERSTOCK,21.69,UNDERSTOCK,32.31,UNDERSTOCK,57.27,UNDERSTOCK,73.62,UNDERSTOCK
21,144,Chandigarh,Vishal,Branch 10,Tray,0,7.87,UNDERSTOCK,8.77,UNDERSTOCK,9.07,UNDERSTOCK,14.56,UNDERSTOCK,23.25,UNDERSTOCK,51.16,UNDERSTOCK,73.71,UNDERSTOCK
33,103,Mumbai,Reliance,Branch 10,Mouse,6,5.5,OK,8.4,UNDERSTOCK,13.77,UNDERSTOCK,19.53,UNDERSTOCK,37.27,UNDERSTOCK,61.0,UNDERSTOCK,73.3,UNDERSTOCK
76,6,Bhopal,StarBazaar,Branch 5,Watermelon,0,3.82,UNDERSTOCK,9.17,UNDERSTOCK,15.58,UNDERSTOCK,20.08,UNDERSTOCK,30.17,UNDERSTOCK,54.33,UNDERSTOCK,62.11,UNDERSTOCK
75,856,Ahmedabad,StarBazaar,Branch 4,Product_856,1,3.88,UNDERSTOCK,9.32,UNDERSTOCK,13.85,UNDERSTOCK,18.78,UNDERSTOCK,32.49,UNDERSTOCK,64.6,UNDERSTOCK,76.28,UNDERSTOCK
40,0,Surat,MoreSuper,Branch 5,Apple,8,11.01,UNDERSTOCK,13.67,UNDERSTOCK,19.84,UNDERSTOCK,36.13,UNDERSTOCK,68.91,UNDERSTOCK,84.65,UNDERSTOCK,83.26,UNDERSTOCK
75,381,Ahmedabad,StarBazaar,Branch 4,Pan (Extra2),0,6.45,UNDERSTOCK,8.77,UNDERSTOCK,13.9,UNDERSTOCK,26.7,UNDERSTOCK,48.03,UNDERSTOCK,77.64,UNDERSTOCK,88.34,UNDERSTOCK
76,559,Bhopal,StarBazaar,Branch 5,Product_559,0,3.36,UNDERSTOCK,8.85,UNDERSTOCK,10.41,UNDERSTOCK,15.98,UNDERSTOCK,25.19,UNDERSTOCK,60.12,UNDERSTOCK,75.33,UNDERSTOCK
22,191,Chandigarh,Vishal,Branch 11,Pen (Extra),16,6.82,OVERSTOCK,7.34,OVERSTOCK,6.57,OVERSTOCK,7.6,OVERSTOCK,9.83,OK,16.74,UNDERSTOCK,34.72,UNDERSTOCK
80,580,Bhopal,StarBazaar,Branch 9,Product_580,0,6.38,UNDERSTOCK,9.04,UNDERSTOCK,12.83,UNDERSTOCK,24.9,UNDERSTOCK,39.43,UNDERSTOCK,51.63,UNDERSTOCK,59.93,UNDERSTOCK
54,394,Surat,BigBazaar,Branch 7,Face Wash (Extra2),1,4.65,UNDERSTOCK,10.41,UNDERSTOCK,13.45,UNDERSTOCK,22.37,UNDERSTOCK,39.47,UNDERSTOCK,61.77,UNDERSTOCK,74.98,UNDERSTOCK
22,287,Chandigarh,Vishal,Branch 11,Beard Oil (Extra),0,5.93,UNDERSTOCK,9.55,UNDERSTOCK,13.23,UNDERSTOCK,16.83,UNDERSTOCK,27.27,UNDERSTOCK,60.84,UNDERSTOCK,77.87,UNDERSTOCK
77,740,Bhopal,StarBazaar,Branch 6,Product_740,4,7.97,UNDERSTOCK,12.84,UNDERSTOCK,17.58,UNDERSTOCK,32.35,UNDERSTOCK,42.73,UNDERSTOCK,57.81,UNDERSTOCK,57.81,UNDERSTOCK
896,11,Chandigarh,Company_896,Branch_896,Potato,0,4.74,UNDERSTOCK,9.03,UNDERSTOCK,11.46,UNDERSTOCK,20.01,UNDERSTOCK,34.04,UNDERSTOCK,60.34,UNDERSTOCK,70.27,UNDERSTOCK
75,184,Ahmedabad,StarBazaar,Branch 4,Soft Toy,1,11.09,UNDERSTOCK,13.16,UNDERSTOCK,20.05,UNDERSTOCK,37.59,UNDERSTOCK,65.47,UNDERSTOCK,76.21,UNDERSTOCK,74.59,UNDERSTOCK
896,220,Chandigarh,Company_896,Branch_896,Tablet (Extra),0,3.86,UNDERSTOCK,6.64,UNDERSTOCK,13.88,UNDERSTOCK,21.47,UNDERSTOCK,34.18,UNDERSTOCK,49.29,UNDERSTOCK,57.79,UNDERSTOCK
21,363,Chandigarh,Vishal,Branch 10,Mattress (Extra2),0,4.02,UNDERSTOCK,7.55,UNDERSTOCK,10.49,UNDERSTOCK,20.86,UNDERSTOCK,34.67,UNDERSTOCK,75.89,UNDERSTOCK,95.12,UNDERSTOCK
80,201,Bhopal,StarBazaar,Branch 9,Calculator (Extra),0,3.69,UNDERSTOCK,6.13,UNDERSTOCK,7.4,UNDERSTOCK,11.59,UNDERSTOCK,23.22,UNDERSTOCK,37.41,UNDERSTOCK,61.42,UNDERSTOCK
54,309,Surat,BigBazaar,Branch 7,Puzzle (Extra),15,31.31,UNDERSTOCK,47.95,UNDERSTOCK,65.35,UNDERSTOCK,64.19,UNDERSTOCK,64.19,UNDERSTOCK,64.19,UNDERSTOCK,64.19,UNDERSTOCK
68,596,Bhopal,Spencer,Branch 9,Product_596,1,4.0,UNDERSTOCK,4.93,UNDERSTOCK,9.11,UNDERSTOCK,13.62,UNDERSTOCK,26.06,UNDERSTOCK,39.69,UNDERSTOCK,52.71,UNDERSTOCK
54,184,Surat,BigBazaar,Branch 7,Soft Toy,0,9.39,UNDERSTOCK,14.15,UNDERSTOCK,21.57,UNDERSTOCK,35.87,UNDERSTOCK,69.92,UNDERSTOCK,82.95,UNDERSTOCK,81.51,UNDERSTOCK
101,772,Lucknow,MoreSuper,Branch 18,Product_772,0,3.88,UNDERSTOCK,9.39,UNDERSTOCK,11.39,UNDERSTOCK,14.93,UNDERSTOCK,24.26,UNDERSTOCK,60.91,UNDERSTOCK,86.9,UNDERSTOCK
13,169,Jaipur,Vishal,Branch 2,Dental Floss,0,4.51,UNDERSTOCK,5.93,UNDERSTOCK,14.63,UNDERSTOCK,19.37,UNDERSTOCK,29.98,UNDERSTOCK,57.89,UNDERSTOCK,73.59,UNDERSTOCK
40,151,Surat,MoreSuper,Branch 5,Face Wash,0,13.95,UNDERSTOCK,21.52,UNDERSTOCK,33.89,UNDERSTOCK,60.48,UNDERSTOCK,77.52,UNDERSTOCK,75.62,UNDERSTOCK,75.62,UNDERSTOCK
22,554,Chandigarh,Vishal,Branch 11,Product_554,0,5.34,UNDERSTOCK,9.74,UNDERSTOCK,11.96,UNDERSTOCK,19.46,UNDERSTOCK,31.71,UNDERSTOCK,48.32,UNDERSTOCK,58.52,UNDERSTOCK
69,132,Bhopal,Spencer,Branch 10,Bowl,0,9.44,UNDERSTOCK,12.05,UNDERSTOCK,17.59,UNDERSTOCK,30.38,UNDERSTOCK,57.3,UNDERSTOCK,74.23,UNDERSTOCK,72.76,UNDERSTOCK
40,305,Surat,MoreSuper,Branch 5,Toy Car (Extra),0,8.79,UNDERSTOCK,14.6,UNDERSTOCK,22.12,UNDERSTOCK,37.03,UNDERSTOCK,61.98,UNDERSTOCK,78.68,UNDERSTOCK,76.78,UNDERSTOCK
101,769,Lucknow,MoreSuper,Branch 18,Product_769,0,4.33,UNDERSTOCK,7.33,UNDERSTOCK,12.87,UNDERSTOCK,17.0,UNDERSTOCK,28.12,UNDERSTOCK,41.81,UNDERSTOCK,50.22,UNDERSTOCK
22,26,Chandigarh,Vishal,Branch 11,Cheese,1,4.16,UNDERSTOCK,7.65,UNDERSTOCK,8.41,UNDERSTOCK,16.02,UNDERSTOCK,24.57,UNDERSTOCK,51.15,UNDERSTOCK,73.59,UNDERSTOCK
114,458,Ahmedabad,Dmart,Branch 19,Product_458,0,4.02,UNDERSTOCK,8.3,UNDERSTOCK,8.29,UNDERSTOCK,12.96,UNDERSTOCK,17.38,UNDERSTOCK,30.8,UNDERSTOCK,58.73,UNDERSTOCK
42,272,Delhi,MoreSuper,Branch 7,Shower Gel (Extra),0,5.6,UNDERSTOCK,11.56,UNDERSTOCK,10.99,UNDERSTOCK,19.44,UNDERSTOCK,32.89,UNDERSTOCK,71.05,UNDERSTOCK,91.29,UNDERSTOCK
37,535,Surat,MoreSuper,Branch 2,Product_535,0,9.58,UNDERSTOCK,21.29,UNDERSTOCK,27.06,UNDERSTOCK,46.4,UNDERSTOCK,60.99,UNDERSTOCK,60.99,UNDERSTOCK,59.41,UNDERSTOCK
733,835,Hyderabad,Company_733,Branch_733,Product_835,0,3.84,UNDERSTOCK,9.01,UNDERSTOCK,9.74,UNDERSTOCK,15.66,UNDERSTOCK,23.88,UNDERSTOCK,60.19,UNDERSTOCK,81.24,UNDERSTOCK
73,531,Ahmedabad,StarBazaar,Branch 2,Product_531,0,4.91,UNDERSTOCK,10.83,UNDERSTOCK,12.47,UNDERSTOCK,18.64,UNDERSTOCK,32.63,UNDERSTOCK,60.63,UNDERSTOCK,74.26,UNDERSTOCK
297,549,Lucknow,Company_297,Branch_297,Product_549,0,7.27,UNDERSTOCK,10.05,UNDERSTOCK,14.96,UNDERSTOCK,22.95,UNDERSTOCK,37.78,UNDERSTOCK,50.62,UNDERSTOCK,58.57,UNDERSTOCK
457,486,Bhopal,Company_457,Branch_457,Product_486,0,9.58,UNDERSTOCK,10.89,UNDERSTOCK,14.01,UNDERSTOCK,19.74,UNDERSTOCK,35.7,UNDERSTOCK,51.76,UNDERSTOCK,58.44,UNDERSTOCK
4,599,Lucknow,Dmart,Branch 5,Product_599,6,9.04,UNDERSTOCK,21.57,UNDERSTOCK,31.05,UNDERSTOCK,51.04,UNDERSTOCK,60.12,UNDERSTOCK,58.37,UNDERSTOCK,58.37,UNDERSTOCK
26,402,Mumbai,Reliance,Branch 3,Nail Polish (Extra2),0,6.11,UNDERSTOCK,10.91,UNDERSTOCK,12.14,UNDERSTOCK,18.61,UNDERSTOCK,32.95,UNDERSTOCK,60.14,UNDERSTOCK,73.16,UNDERSTOCK
76,596,Bhopal,StarBazaar,Branch 5,Product_596,1,4.55,UNDERSTOCK,6.32,UNDERSTOCK,7.94,UNDERSTOCK,11.9,UNDERSTOCK,25.23,UNDERSTOCK,42.31,UNDERSTOCK,62.26,UNDERSTOCK
54,573,Surat,BigBazaar,Branch 7,Product_573,11,5.61,OK,15.2,UNDERSTOCK,18.04,UNDERSTOCK,27.2,UNDERSTOCK,62.91,UNDERSTOCK,77.85,UNDERSTOCK,76.56,UNDERSTOCK
897,127,Chandigarh,Company_897,Branch_897,Wall Art,0,8.31,UNDERSTOCK,13.29,UNDERSTOCK,16.84,UNDERSTOCK,24.62,UNDERSTOCK,46.43,UNDERSTOCK,54.46,UNDERSTOCK,59.46,UNDERSTOCK
297,740,Lucknow,Company_297,Branch_297,Product_740,12,3.89,OVERSTOCK,6.96,OK,9.27,OK,14.45,UNDERSTOCK,22.51,UNDERSTOCK,40.27,UNDERSTOCK,59.7,UNDERSTOCK
102,118,Lucknow,MoreSuper,Branch 19,Sofa,2,4.68,UNDERSTOCK,7.44,UNDERSTOCK,11.98,UNDERSTOCK,16.41,UNDERSTOCK,25.97,UNDERSTOCK,41.57,UNDERSTOCK,50.34,UNDERSTOCK
381,531,Mumbai,Company_381,Branch_381,Product_531,0,8.63,UNDERSTOCK,12.6,UNDERSTOCK,16.14,UNDERSTOCK,29.83,UNDERSTOCK,61.05,UNDERSTOCK,80.18,UNDERSTOCK,78.64,UNDERSTOCK
886,242,Chandigarh,Company_886,Branch_886,Mattress (Extra),0,8.44,UNDERSTOCK,12.86,UNDERSTOCK,18.0,UNDERSTOCK,30.35,UNDERSTOCK,58.0,UNDERSTOCK,71.41,UNDERSTOCK,69.79,UNDERSTOCK
82,512,Delhi,StarBazaar,Branch 11,Product_512,0,6.19,UNDERSTOCK,8.78,UNDERSTOCK,9.51,UNDERSTOCK,14.36,UNDERSTOCK,23.54,UNDERSTOCK,34.62,UNDERSTOCK,59.36,UNDERSTOCK
743,201,Hyderabad,Company_743,Branch_743,Calculator (Extra),0,3.03,UNDERSTOCK,6.16,UNDERSTOCK,6.66,UNDERSTOCK,8.06,UNDERSTOCK,15.24,UNDERSTOCK,24.86,UNDERSTOCK,52.17,UNDERSTOCK
88,467,Bhopal,EasyDay,Branch 5,Product_467,0,5.96,UNDERSTOCK,7.65,UNDERSTOCK,8.37,UNDERSTOCK,18.45,UNDERSTOCK,29.55,UNDERSTOCK,55.02,UNDERSTOCK,65.82,UNDERSTOCK
40,522,Surat,MoreSuper,Branch 5,Product_522,0,11.38,UNDERSTOCK,14.16,UNDERSTOCK,15.62,UNDERSTOCK,32.42,UNDERSTOCK,66.73,UNDERSTOCK,83.69,UNDERSTOCK,82.05,UNDERSTOCK
743,140,Hyderabad,Company_743,Branch_743,Kettle,0,4.83,UNDERSTOCK,10.67,UNDERSTOCK,12.26,UNDERSTOCK,18.84,UNDERSTOCK,31.62,UNDERSTOCK,61.22,UNDERSTOCK,75.54,UNDERSTOCK
88,267,Bhopal,EasyDay,Branch 5,Bucket (Extra),0,2.82,UNDERSTOCK,7.91,UNDERSTOCK,9.49,UNDERSTOCK,12.47,UNDERSTOCK,22.0,UNDERSTOCK,40.04,UNDERSTOCK,65.9,UNDERSTOCK
743,381,Hyderabad,Company_743,Branch_743,Pan (Extra2),0,5.01,UNDERSTOCK,7.82,UNDERSTOCK,7.6,UNDERSTOCK,15.24,UNDERSTOCK,22.38,UNDERSTOCK,42.44,UNDERSTOCK,73.74,UNDERSTOCK
92,120,Delhi,EasyDay,Branch 9,Mattress,0,6.69,UNDERSTOCK,8.78,UNDERSTOCK,14.71,UNDERSTOCK,28.36,UNDERSTOCK,50.79,UNDERSTOCK,81.92,UNDERSTOCK,91.56,UNDERSTOCK
743,775,Hyderabad,Company_743,Branch_743,Product_775,5,7.23,UNDERSTOCK,13.0,UNDERSTOCK,13.34,UNDERSTOCK,21.92,UNDERSTOCK,37.94,UNDERSTOCK,52.0,UNDERSTOCK,60.03,UNDERSTOCK
40,73,Surat,MoreSuper,Branch 5,Stapler,12,11.45,OK,20.4,UNDERSTOCK,28.7,UNDERSTOCK,71.03,UNDERSTOCK,88.71,UNDERSTOCK,87.21,UNDERSTOCK,87.21,UNDERSTOCK
30,221,Mumbai,Reliance,Branch 7,Charger (Extra),11,4.13,OVERSTOCK,5.59,OK,8.51,OK,10.56,OK,21.43,UNDERSTOCK,38.21,UNDERSTOCK,70.03,UNDERSTOCK
897,70,Chandigarh,Company_897,Branch_897,Marker,7,8.47,UNDERSTOCK,11.16,UNDERSTOCK,12.03,UNDERSTOCK,20.58,UNDERSTOCK,34.48,UNDERSTOCK,61.6,UNDERSTOCK,75.78,UNDERSTOCK
83,45,Ahmedabad,StarBazaar,Branch 12,Juice,16,5.64,OVERSTOCK,11.01,OK,13.02,OK,17.01,UNDERSTOCK,32.37,UNDERSTOCK,67.26,UNDERSTOCK,76.34,UNDERSTOCK
23,834,Lucknow,Vishal,Branch 12,Product_834,0,19.54,UNDERSTOCK,22.66,UNDERSTOCK,53.97,UNDERSTOCK,64.13,UNDERSTOCK,74.72,UNDERSTOCK,73.14,UNDERSTOCK,73.14,UNDERSTOCK
894,291,Hyderabad,Company_894,Branch_894,Dental Floss (Extra),5,3.98,OK,6.38,UNDERSTOCK,6.24,UNDERSTOCK,7.4,UNDERSTOCK,14.84,UNDERSTOCK,20.65,UNDERSTOCK,33.94,UNDERSTOCK
73,221,Ahmedabad,StarBazaar,Branch 2,Charger (Extra),10,3.46,OVERSTOCK,6.88,OK,11.83,UNDERSTOCK,18.75,UNDERSTOCK,32.2,UNDERSTOCK,65.17,UNDERSTOCK,78.07,UNDERSTOCK
68,291,Bhopal,Spencer,Branch 9,Dental Floss (Extra),0,3.24,UNDERSTOCK,6.32,UNDERSTOCK,7.21,UNDERSTOCK,9.5,UNDERSTOCK,15.86,UNDERSTOCK,26.25,UNDERSTOCK,52.69,UNDERSTOCK
73,272,Ahmedabad,StarBazaar,Branch 2,Shower Gel (Extra),4,9.14,UNDERSTOCK,11.46,UNDERSTOCK,17.15,UNDERSTOCK,26.65,UNDERSTOCK,63.46,UNDERSTOCK,82.4,UNDERSTOCK,80.64,UNDERSTOCK
381,678,Mumbai,Company_381,Branch_381,Product_678,6,4.46,OK,10.03,UNDERSTOCK,9.88,UNDERSTOCK,13.49,UNDERSTOCK,18.86,UNDERSTOCK,37.16,UNDERSTOCK,62.38,UNDERSTOCK
26,458,Mumbai,Reliance,Branch 3,Product_458,0,3.35,UNDERSTOCK,7.72,UNDERSTOCK,9.57,UNDERSTOCK,13.94,UNDERSTOCK,20.15,UNDERSTOCK,35.64,UNDERSTOCK,60.85,UNDERSTOCK
22,41,Chandigarh,Vishal,Branch 11,Sugar,2,7.67,UNDERSTOCK,11.93,UNDERSTOCK,11.08,UNDERSTOCK,16.22,UNDERSTOCK,26.34,UNDERSTOCK,47.16,UNDERSTOCK,63.22,UNDERSTOCK
381,394,Mumbai,Company_381,Branch_381,Face Wash (Extra2),1,4.02,UNDERSTOCK,9.74,UNDERSTOCK,13.13,UNDERSTOCK,13.81,UNDERSTOCK,23.87,UNDERSTOCK,56.78,UNDERSTOCK,72.73,UNDERSTOCK
354,535,Delhi,Company_354,Branch_354,Product_535,0,8.42,UNDERSTOCK,17.54,UNDERSTOCK,26.39,UNDERSTOCK,42.22,UNDERSTOCK,51.33,UNDERSTOCK,57.57,UNDERSTOCK,56.12,UNDERSTOCK
32,402,Mumbai,Reliance,Branch 9,Nail Polish (Extra2),0,3.21,UNDERSTOCK,7.37,UNDERSTOCK,9.81,UNDERSTOCK,13.29,UNDERSTOCK,19.33,UNDERSTOCK,34.23,UNDERSTOCK,60.08,UNDERSTOCK
510,257,Patna,Company_510,Branch_510,Knife (Extra),0,6.1,UNDERSTOCK,7.79,UNDERSTOCK,11.14,UNDERSTOCK,15.79,UNDERSTOCK,27.03,UNDERSTOCK,59.21,UNDERSTOCK,82.58,UNDERSTOCK
77,596,Bhopal,StarBazaar,Branch 6,Product_596,0,4.13,UNDERSTOCK,6.88,UNDERSTOCK,9.45,UNDERSTOCK,17.73,UNDERSTOCK,27.14,UNDERSTOCK,51.48,UNDERSTOCK,67.19,UNDERSTOCK
77,694,Bhopal,StarBazaar,Branch 6,Product_694,0,4.79,UNDERSTOCK,9.62,UNDERSTOCK,14.24,UNDERSTOCK,22.92,UNDERSTOCK,36.06,UNDERSTOCK,50.07,UNDERSTOCK,56.72,UNDERSTOCK
77,387,Bhopal,StarBazaar,Branch 6,Tray (Extra2),5,5.98,UNDERSTOCK,9.89,UNDERSTOCK,11.44,UNDERSTOCK,14.74,UNDERSTOCK,25.65,UNDERSTOCK,59.41,UNDERSTOCK,79.63,UNDERSTOCK
381,112,Mumbai,Company_381,Branch_381,Magazine,0,3.82,UNDERSTOCK,8.79,UNDERSTOCK,9.01,UNDERSTOCK,16.96,UNDERSTOCK,23.25,UNDERSTOCK,59.52,UNDERSTOCK,79.62,UNDERSTOCK
875,4,Patna,Company_875,Branch_875,Grapes,0,9.62,UNDERSTOCK,8.02,UNDERSTOCK,8.1,UNDERSTOCK,10.5,UNDERSTOCK,15.7,UNDERSTOCK,28.15,UNDERSTOCK,61.86,UNDERSTOCK
22,638,Chandigarh,Vishal,Branch 11,Product_638,0,4.65,UNDERSTOCK,8.6,UNDERSTOCK,17.27,UNDERSTOCK,19.15,UNDERSTOCK,36.87,UNDERSTOCK,56.07,UNDERSTOCK,65.39,UNDERSTOCK
77,118,Bhopal,StarBazaar,Branch 6,Sofa,0,3.62,UNDERSTOCK,8.87,UNDERSTOCK,12.23,UNDERSTOCK,15.58,UNDERSTOCK,24.52,UNDERSTOCK,46.64,UNDERSTOCK,54.2,UNDERSTOCK
77,115,Bhopal,StarBazaar,Branch 6,Calendar,0,2.82,UNDERSTOCK,6.36,UNDERSTOCK,6.13,UNDERSTOCK,5.9,UNDERSTOCK,11.33,UNDERSTOCK,17.17,UNDERSTOCK,28.15,UNDERSTOCK
896,310,Chandigarh,Company_896,Branch_896,Chess Set (Extra),11,3.69,OVERSTOCK,4.36,OVERSTOCK,5.15,OVERSTOCK,8.93,OK,20.44,UNDERSTOCK,35.49,UNDERSTOCK,64.07,UNDERSTOCK
39,580,Surat,MoreSuper,Branch 4,Product_580,4,11.02,UNDERSTOCK,14.29,UNDERSTOCK,24.57,UNDERSTOCK,54.57,UNDERSTOCK,65.6,UNDERSTOCK,75.72,UNDERSTOCK,74.21,UNDERSTOCK
3,404,Lucknow,Dmart,Branch 4,Hair Serum (Extra2),9,4.4,OVERSTOCK,4.67,OK,7.25,OK,15.24,UNDERSTOCK,21.19,UNDERSTOCK,41.27,UNDERSTOCK,65.35,UNDERSTOCK
77,227,Bhopal,StarBazaar,Branch 6,Monitor (Extra),4,4.82,UNDERSTOCK,10.47,UNDERSTOCK,9.4,UNDERSTOCK,14.19,UNDERSTOCK,22.45,UNDERSTOCK,34.44,UNDERSTOCK,57.56,UNDERSTOCK
896,259,Chandigarh,Company_896,Branch_896,Spoon (Extra),0,6.37,UNDERSTOCK,10.67,UNDERSTOCK,17.63,UNDERSTOCK,23.58,UNDERSTOCK,48.06,UNDERSTOCK,59.98,UNDERSTOCK,59.98,UNDERSTOCK
33,268,Mumbai,Reliance,Branch 10,Mop (Extra),0,6.49,UNDERSTOCK,9.28,UNDERSTOCK,11.83,UNDERSTOCK,13.47,UNDERSTOCK,22.66,UNDERSTOCK,56.98,UNDERSTOCK,73.66,UNDERSTOCK
896,775,Chandigarh,Company_896,Branch_896,Product_775,3,10.22,UNDERSTOCK,21.66,UNDERSTOCK,28.82,UNDERSTOCK,54.66,UNDERSTOCK,63.2,UNDERSTOCK,61.89,UNDERSTOCK,61.89,UNDERSTOCK
381,449,Mumbai,Company_381,Branch_381,Blender (Extra3),1,3.41,UNDERSTOCK,8.36,UNDERSTOCK,10.03,UNDERSTOCK,15.34,UNDERSTOCK,21.72,UNDERSTOCK,34.51,UNDERSTOCK,59.22,UNDERSTOCK
318,654,Ahmedabad,Company_318,Branch_318,Product_654,0,6.53,UNDERSTOCK,8.29,UNDERSTOCK,8.32,UNDERSTOCK,14.64,UNDERSTOCK,21.77,UNDERSTOCK,34.17,UNDERSTOCK,59.36,UNDERSTOCK
662,542,Indore,Company_662,Branch_662,Product_542,0,4.14,UNDERSTOCK,9.36,UNDERSTOCK,12.1,UNDERSTOCK,14.25,UNDERSTOCK,24.09,UNDERSTOCK,59.53,UNDERSTOCK,78.89,UNDERSTOCK
354,45,Delhi,Company_354,Branch_354,Juice,16,5.04,OVERSTOCK,11.94,OK,10.2,OK,14.7,OK,25.69,UNDERSTOCK,60.0,UNDERSTOCK,76.34,UNDERSTOCK
3,129,Lucknow,Dmart,Branch 4,Planter,16,4.42,OVERSTOCK,7.24,OVERSTOCK,9.28,OK,14.77,OK,19.93,UNDERSTOCK,35.34,UNDERSTOCK,55.52,UNDERSTOCK
